method,target_prune_rate,base_accuracy,pruned_accuracy,parameter_reduction_pct,mac_reduction_pct,params_before,params_after,macs_before,macs_after,pruning_time_sec,layer_names,layer_sensitivities,layer_pruning_rates,retained_channels,status,seed,dataset,architecture,baseline_training_accuracy,final_accuracy,accuracy_change,recovery_efficiency_eta,baseline_latency_ms,pruned_latency_ms,speedup,error
Adaptive-Correlation,0.3,92.01,23.37,27.153490627732506,25.429238443337365,272186,198278,40518272,30214784,4.37028694152832,"[""block1.conv1"", ""block2.conv1"", ""block3.conv1"", ""block4.conv1"", ""block5.conv1"", ""block6.conv1"", ""block7.conv1"", ""block8.conv1"", ""block9.conv1""]","[0.07653973003228505, 0.014557996454338232, 0.018036090458432835, 0.019419219965736072, 0.021511145556966465, 0.016527988947927952, 0.021059236799677212, 0.009648669511079788, 0.0007625793223269284]","{""block1.conv1"": 0.21884717923973931, ""block2.conv1"": 0.28456458526324707, ""block3.conv1"": 0.28087686466137707, ""block4.conv1"": 0.27941037319417356, ""block5.conv1"": 0.2771923661215419, ""block6.conv1"": 0.2824758602616837, ""block7.conv1"": 0.2776715116628813, ""block8.conv1"": 0.289769799983912, ""block9.conv1"": 0.29919145961144394}","[13, 12, 12, 24, 24, 23, 47, 46, 45]",ok,42,FashionMNIST,ResNet20,92.01,92.23,0.21999999999999886,253.59538832061483,2.492027499101823,2.697954498216859,0.9236729161847845,
Adaptive-Correlation,0.4,92.01,16.45,36.85935353030648,34.84579006725657,272186,171860,40518272,26399360,4.793794631958008,"[""block1.conv1"", ""block2.conv1"", ""block3.conv1"", ""block4.conv1"", ""block5.conv1"", ""block6.conv1"", ""block7.conv1"", ""block8.conv1"", ""block9.conv1""]","[0.08647579451402028, 0.027500647430618603, 0.016147928312420845, 0.020358983427286148, 0.017519482721885044, 0.01768898901840051, 0.01741853418449561, 0.007591950086255868, 0.0009630398126319051]","{""block1.conv1"": 0.2856061111551524, ""block2.conv1"": 0.3636209644210961, ""block3.conv1"": 0.3786388280463136, ""block4.conv1"": 0.37306826378105756, ""block5.conv1"": 0.37682447706471645, ""block6.conv1"": 0.3766002468676877, ""block7.conv1"": 0.3769580161183912, ""block8.conv1"": 0.3899570429024277, ""block9.conv1"": 0.3987260496431575}","[12, 11, 10, 21, 20, 20, 40, 40, 39]",ok,42,FashionMNIST,ResNet20,92.01,92.61,0.5999999999999943,206.62326575364312,2.492027499101823,2.477779500623001,1.0057503092891196,
Adaptive-Correlation,0.5,92.01,10.0,46.405766644867846,43.85292640317929,272186,145876,40518272,22749824,4.5240442752838135,"[""block1.conv1"", ""block2.conv1"", ""block3.conv1"", ""block4.conv1"", ""block5.conv1"", ""block6.conv1"", ""block7.conv1"", ""block8.conv1"", ""block9.conv1""]","[0.09396873662869136, 0.03237740167727073, 0.014326887826124826, 0.016168681904673576, 0.023671196773648262, 0.014208381995558739, 0.017998410388827324, 0.009143164536605278, 0.001041681389324367]","{""block1.conv1"": 0.35245227683749203, ""block2.conv1"": 0.4491616885488631, ""block3.conv1"": 0.4775042236962039, ""block4.conv1"": 0.4746122775812118, ""block5.conv1"": 0.46283198738443926, ""block6.conv1"": 0.47769029904539795, ""block7.conv1"": 0.471739276607396, ""block8.conv1"": 0.48564359638879734, ""block9.conv1"": 0.49836437391019855}","[11, 9, 9, 17, 18, 17, 34, 33, 33]",ok,42,FashionMNIST,ResNet20,92.01,92.53,0.519999999999996,177.8442766210118,2.492027499101823,2.6303954982722644,0.9473965039624931,
E-HRAP,0.1,92.01,87.93,8.696993967360555,7.551437534157429,272186,248514,40518272,37458560,4.889196872711182,"[""block1.conv1"", ""block2.conv1"", ""block3.conv1"", ""block4.conv1"", ""block5.conv1"", ""block6.conv1"", ""block7.conv1"", ""block8.conv1"", ""block9.conv1""]","[0.08614242573579152, 0.025760404765605927, 0.013998225952188173, 0.021438309612373512, 0.02108502605309089, 0.01705791304508845, 0.011682426246503988, 0.008900148328393698, 0.0011635750415734947]","{""block1.conv1"": 0.07090182519630682, ""block2.conv1"": 0.0912983555491862, ""block3.conv1"": 0.09527151897315185, ""block4.conv1"": 0.09275832233341266, ""block5.conv1"": 0.09287765849878611, ""block6.conv1"": 0.0942379828367667, ""block7.conv1"": 0.09605377631116807, ""block8.conv1"": 0.09699360600045427, ""block9.conv1"": 0.09960695430076737}","[15, 15, 15, 30, 30, 29, 58, 58, 58]",ok,42,FashionMNIST,ResNet20,92.01,92.67,0.6599999999999966,54.50159006421082,2.492027499101823,2.8385200021148194,0.8779319847121583,
E-HRAP,0.2,92.01,49.1,17.872337298758936,16.467592694969817,272186,223540,40518272,33845888,4.542948246002197,"[""block1.conv1"", ""block2.conv1"", ""block3.conv1"", ""block4.conv1"", ""block5.conv1"", ""block6.conv1"", ""block7.conv1"", ""block8.conv1"", ""block9.conv1""]","[0.07736717785398166, 0.024289365236957867, 0.015945459405581158, 0.021251412108540535, 0.02110812192161878, 0.012386978914340338, 0.015356150455772877, 0.010028700344264507, 0.0008261931749681631]","{""block1.conv1"": 0.145450096024522, ""block2.conv1"": 0.18287410012806646, ""block3.conv1"": 0.18875720552892614, ""block4.conv1"": 0.18501609439532457, ""block5.conv1"": 0.18511712517031242, ""block6.conv1"": 0.19126621224831505, ""block7.conv1"": 0.1891727143728005, ""block8.conv1"": 0.19292898285871343, ""block9.conv1"": 0.1994174692730195}","[14, 14, 13, 27, 27, 26, 52, 52, 52]",ok,42,FashionMNIST,ResNet20,92.01,92.73,0.7199999999999989,244.12028080417713,2.492027499101823,2.5984724998124875,0.9590355484930683,
E-HRAP,0.3,92.01,22.92,27.631105200120505,25.838653731333853,272186,196978,40518272,30048896,4.62132716178894,"[""block1.conv1"", ""block2.conv1"", ""block3.conv1"", ""block4.conv1"", ""block5.conv1"", ""block6.conv1"", ""block7.conv1"", ""block8.conv1"", ""block9.conv1""]","[0.09936625882983208, 0.029442884027957916, 0.019150519743561745, 0.013136885749797026, 0.02262551337480545, 0.015482671558856964, 0.015523061466713747, 0.00934330311914285, 0.001346571953035891]","{""block1.conv1"": 0.20742999707793763, ""block2.conv1"": 0.27257089184398536, ""block3.conv1"": 0.28215929944935897, ""block4.conv1"": 0.28776162485569584, ""block5.conv1"": 0.2789219815268913, ""block6.conv1"": 0.2855762814427866, ""block7.conv1"": 0.2855386540435833, ""block8.conv1"": 0.29129574156030213, ""block9.conv1"": 0.2987455281994588}","[13, 12, 12, 23, 24, 23, 46, 46, 45]",ok,42,FashionMNIST,ResNet20,92.01,92.42,0.4099999999999966,251.528122008297,2.492027499101823,2.6826414996321546,0.928945406772963,
E-HRAP,0.4,92.01,17.96,36.7006385339437,34.98226182992207,272186,172292,40518272,26344064,4.622411727905273,"[""block1.conv1"", ""block2.conv1"", ""block3.conv1"", ""block4.conv1"", ""block5.conv1"", ""block6.conv1"", ""block7.conv1"", ""block8.conv1"", ""block9.conv1""]","[0.08565878123044968, 0.019675723897914093, 0.012572999733189741, 0.014279425144195557, 0.015008392122884592, 0.010792247640589872, 0.019605847696463268, 0.006868976013114055, 0.0011930724528307717]","{""block1.conv1"": 0.2708119977821807, ""block2.conv1"": 0.37032566391853644, ""block3.conv1"": 0.3810377792669485, ""block4.conv1"": 0.3784641996920946, ""block5.conv1"": 0.37736479357976344, ""block6.conv1"": 0.383723456111559, ""block7.conv1"": 0.3704310491077527, ""block8.conv1"": 0.3896404165962978, ""block9.conv1"": 0.39820064394486704}","[12, 11, 10, 20, 20, 20, 41, 40, 39]",ok,42,FashionMNIST,ResNet20,92.01,92.99,0.9799999999999898,204.43785993152738,2.492027499101823,2.606732001368073,0.9559968181592698,
E-HRAP,0.5,92.01,16.65,46.194146649717474,44.444304041396435,272186,146452,40518272,22510208,4.807127475738525,"[""block1.conv1"", ""block2.conv1"", ""block3.conv1"", ""block4.conv1"", ""block5.conv1"", ""block6.conv1"", ""block7.conv1"", ""block8.conv1"", ""block9.conv1""]","[0.07158711676796277, 0.031947399179140724, 0.01509636826813221, 0.01704796776175499, 0.024604446565111477, 0.013918581418693066, 0.01824491998801629, 0.008096771780401468, 0.0011560831529398758]","{""block1.conv1"": 0.37577821646037946, ""block2.conv1"": 0.4445631688401632, ""block3.conv1"": 0.4738039765267154, ""block4.conv1"": 0.47041745698523646, ""block5.conv1"": 0.4573050518959961, ""block6.conv1"": 0.4758477350921158, ""block7.conv1"": 0.4683404416356751, ""block8.conv1"": 0.48595004971725775, ""block9.conv1"": 0.49799390284646067}","[10, 9, 9, 17, 18, 17, 35, 33, 33]",ok,42,FashionMNIST,ResNet20,92.01,92.43,0.4200000000000017,164.04675807657435,2.492027499101823,2.6386534991615918,0.9444315064079624,
Uniform-Magnitude,0.1,92.76,92.52,18.842716270682036,18.563089115812264,9227210,7488553,151589888,123450122,2.1296520233154297,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","{""features.conv1"": 0.1, ""features.conv2"": 0.1, ""features.conv3"": 0.1, ""features.conv4"": 0.1, ""features.conv5"": 0.1, ""features.conv6"": 0.1, ""features.conv7"": 0.1, ""features.conv8"": 0.1}","[58, 116, 231, 231, 461, 461, 461, 461]",ok,42,FashionMNIST,VGG11BN,92.76,93.4,0.6400000000000006,4.670239615979511,1.225431500643026,1.3768985008937307,0.8899940698952109,
Uniform-Magnitude,0.2,92.76,91.42,35.83540420126994,35.61246248826307,9227210,5920602,151589888,97604996,2.273686170578003,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","{""features.conv1"": 0.2, ""features.conv2"": 0.2, ""features.conv3"": 0.2, ""features.conv4"": 0.2, ""features.conv5"": 0.2, ""features.conv6"": 0.2, ""features.conv7"": 0.2, ""features.conv8"": 0.2}","[52, 103, 205, 205, 410, 410, 410, 410]",ok,42,FashionMNIST,VGG11BN,92.76,93.2,0.4399999999999977,4.967154800327106,1.225431500643026,1.506697000877466,0.8133231166779802,
Uniform-Magnitude,0.3,92.76,90.34,50.76427219061883,50.5991547404534,9227210,4543084,151589888,74886686,2.263986825942993,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","{""features.conv1"": 0.3, ""features.conv2"": 0.3, ""features.conv3"": 0.3, ""features.conv4"": 0.3, ""features.conv5"": 0.3, ""features.conv6"": 0.3, ""features.conv7"": 0.3, ""features.conv8"": 0.3}","[45, 90, 180, 180, 359, 359, 359, 359]",ok,42,FashionMNIST,VGG11BN,92.76,92.93,0.1700000000000017,5.102013459928283,1.225431500643026,1.3506220020644832,0.9073090019042351,
Uniform-Magnitude,0.4,92.76,83.89,63.77927889362007,63.656631239149675,9227210,3342162,151589888,55092872,2.1275157928466797,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","{""features.conv1"": 0.4, ""features.conv2"": 0.4, ""features.conv3"": 0.4, ""features.conv4"": 0.4, ""features.conv5"": 0.4, ""features.conv6"": 0.4, ""features.conv7"": 0.4, ""features.conv8"": 0.4}","[39, 77, 154, 154, 308, 308, 308, 308]",ok,42,FashionMNIST,VGG11BN,92.76,92.94,0.1799999999999926,14.189561495505215,1.225431500643026,1.2288034977245843,0.9972558695610794,
Uniform-Magnitude,0.5,92.76,75.96,74.96957368478662,74.90188263744875,9227210,2309610,151589888,38046208,2.144202470779419,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","{""features.conv1"": 0.5, ""features.conv2"": 0.5, ""features.conv3"": 0.5, ""features.conv4"": 0.5, ""features.conv5"": 0.5, ""features.conv6"": 0.5, ""features.conv7"": 0.5, ""features.conv8"": 0.5}","[32, 64, 128, 128, 256, 256, 256, 256]",ok,42,FashionMNIST,VGG11BN,92.76,92.94,0.1799999999999926,22.649188417948427,1.225431500643026,1.2091235003026668,1.0134874562741334,
Adaptive-Magnitude,0.1,92.76,92.79,18.470306842480014,17.54822326935158,9227210,7522916,151589888,124988556,3.3660764694213867,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.3075854778289795, 0.025694124400615692, 0.020532264684637386, 0.010706424713134766, 0.007289730167637269, 0.010567192764331898, 0.0070752366445958614, 0.01138174037138621]","{""features.conv1"": 0.0462842957712323, ""features.conv2"": 0.09551286362261867, ""features.conv3"": 0.09641431362517063, ""features.conv4"": 0.09813026561820296, ""features.conv5"": 0.09872694578314894, ""features.conv6"": 0.09815458062238937, ""features.conv7"": 0.09876440421819602, ""features.conv8"": 0.09801233073904114}","[62, 116, 232, 231, 462, 462, 462, 462]",ok,42,FashionMNIST,VGG11BN,92.76,93.17,0.4099999999999966,2.0573561838508834,1.225431500643026,1.359615000183112,0.9013077234937727,
Adaptive-Magnitude,0.2,92.76,92.5,35.35742656772741,33.81751294650999,9227210,5964706,151589888,100325958,3.3746657371520996,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.7206918199857076, 0.028569124018152554, 0.04068059412141641, 0.01250575544933478, 0.006333702787136038, 0.01277137299378713, 0.008922162155310312, 0.011121036484837532]","{""features.conv1"": 0.08011242141128211, ""features.conv2"": 0.19524750662355927, ""features.conv3"": 0.19323275526442946, ""features.conv4"": 0.19791965900310463, ""features.conv5"": 0.19894638419697144, ""features.conv6"": 0.19787547334239364, ""features.conv7"": 0.1985157922056098, ""features.conv8"": 0.19815000795264973}","[59, 104, 207, 206, 411, 411, 411, 411]",ok,42,FashionMNIST,VGG11BN,92.76,93.03,0.269999999999996,1.498977870984989,1.225431500643026,1.3792445006401977,0.888480251379812,
Adaptive-Magnitude,0.3,92.76,91.37,49.92524284155232,48.12755584330269,9227210,4620503,151589888,78633380,3.430032730102539,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.27263693511486053, 0.024839552429815132, 0.01665660801033179, 0.018983499457438786, 0.010550472264488539, 0.012164990417659283, 0.005005291275059183, 0.009738125993559757]","{""features.conv1"": 0.1455004169398844, ""features.conv2"": 0.28592376894132293, ""features.conv3"": 0.2905609304487381, ""features.conv4"": 0.28924231322524, ""features.conv5"": 0.2940211931840267, ""features.conv6"": 0.2931062680606102, ""features.conv7"": 0.29716357061171744, ""features.conv8"": 0.29448153858846016}","[55, 92, 182, 182, 362, 362, 360, 362]",ok,42,FashionMNIST,VGG11BN,92.76,92.93,0.1700000000000017,3.1246718317444593,1.225431500643026,1.3479574990924448,0.9091024765009926,
Adaptive-Magnitude,0.4,92.76,88.43,63.007485469605655,60.83703815389058,9227210,3413377,151589888,59367090,3.274674892425537,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.3949768741925557, 0.03394393747051557, 0.015762408263981342, 0.02295922115445137, 0.008441441847632328, 0.010950235649943352, 0.007482504782577355, 0.004588455660268664]","{""features.conv1"": 0.17841635073992662, ""features.conv2"": 0.38095731161387997, ""features.conv3"": 0.39115722420103666, ""features.conv4"": 0.3871197826000004, ""features.conv5"": 0.39526431644019955, ""features.conv6"": 0.39385687280924375, ""features.conv7"": 0.39580228407367174, ""features.conv8"": 0.3974258575220414}","[53, 80, 156, 157, 310, 311, 310, 309]",ok,42,FashionMNIST,VGG11BN,92.76,92.9,0.14000000000000057,7.094395160645307,1.225431500643026,1.3345184997888282,0.9182574095727681,
Adaptive-Magnitude,0.5,92.76,82.24,74.06513995021247,71.73327154908908,9227210,2393064,151589888,42849502,3.3277535438537598,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.4425472815831502, 0.0313097300628821, 0.018367781303822994, 0.015776087219516437, 0.007935527712106705, 0.012188403867185116, 0.003860667891179522, 0.008967988348255554]","{""features.conv1"": 0.21366936766267253, ""features.conv2"": 0.47974242486555274, ""features.conv3"": 0.48811594002669473, ""features.conv4"": 0.489792780981021, ""features.conv5"": 0.49486566800363235, ""features.conv6"": 0.4921140327108345, ""features.conv7"": 0.49750212570604585, ""features.conv8"": 0.4941976600435465}","[51, 67, 132, 131, 259, 261, 258, 259]",ok,42,FashionMNIST,VGG11BN,92.76,92.97,0.20999999999999375,14.487247316636203,1.225431500643026,1.3566759989771526,0.9032602489960193,
Adaptive-Correlation,0.1,92.76,91.99,18.373896334861783,17.23379596401575,9227210,7531812,151589888,125465196,4.349775791168213,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.358817994594574, 0.04240676760673523, 0.019885477609932423, 0.01811969218154748, 0.005505093528578679, 0.007599152935047944, 0.007416181654358904, 0.00527098976696531]","{""features.conv1"": 0.045986867854080626, ""features.conv2"": 0.09361647861275206, ""features.conv3"": 0.09700662467849866, ""features.conv4"": 0.0972724296356677, ""features.conv5"": 0.0991713142910496, ""features.conv6"": 0.09885609401462275, ""features.conv7"": 0.09888363681379014, ""features.conv8"": 0.09920655409953849}","[62, 117, 232, 232, 462, 462, 462, 462]",ok,42,FashionMNIST,VGG11BN,92.76,93.12,0.35999999999999943,6.150029255667453,1.225431500643026,1.3807235009153374,0.8875285311147656,
Adaptive-Correlation,0.2,92.76,89.21,35.04997718703704,33.35283023627539,9227210,5993075,151589888,101030370,4.383009195327759,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.20384942491849264, 0.033131458486119904, 0.02627288767447074, 0.02245091212292512, 0.008276029800375303, 0.007321968985100587, 0.004693230148404837, 0.0047269580730547505]","{""features.conv1"": 0.10815314151353544, ""features.conv2"": 0.18507221504185478, ""features.conv3"": 0.1881624282372504, ""features.conv4"": 0.18988446619620908, ""features.conv5"": 0.19627113327295986, ""features.conv6"": 0.1967009970742586, ""features.conv7"": 0.19788540759701775, ""features.conv8"": 0.19787021106691421}","[58, 105, 208, 208, 412, 412, 411, 411]",ok,42,FashionMNIST,VGG11BN,92.76,93.12,0.35999999999999943,11.155499414835836,1.225431500643026,1.3364104979700642,0.9169574038099751,
Adaptive-Correlation,0.3,92.76,81.89,50.096020357182724,48.08643700561346,9227210,4604745,151589888,78695712,4.348907709121704,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.4062953193982442, 0.05804993833104769, 0.023003532861669857, 0.022663398024936516, 0.00859902799129486, 0.012383275665342808, 0.006705688933531444, 0.004994379123672843]","{""features.conv1"": 0.14278077705110997, ""features.conv2"": 0.27753711214257776, ""features.conv3"": 0.29109859900195884, ""features.conv4"": 0.291230216897061, ""features.conv5"": 0.296672537353102, ""features.conv6"": 0.2952081924533352, ""features.conv7"": 0.2974051800423686, ""features.conv8"": 0.2980673850584866}","[55, 93, 182, 182, 361, 361, 360, 360]",ok,42,FashionMNIST,VGG11BN,92.76,93.04,0.28000000000000114,22.25725700465013,1.225431500643026,1.3318729997990886,0.9200813447137084,
